#Exported for mctoolsr
"#ASV_ID"	"BA1B-150-ac-A"	"BA1B-150-bic-A"	"BA1B-150-ENV"	"BA1B-150-form-A"	"BA1B-20-ac-A"	"BA1B-20-bic-A"	"BA1B-20-ENV"	"BA1B-20-form-A"	"BA1B-250-ac-A"	"BA1B-250-bic-A"	"BA1B-250-ENV"	"BA1B-250-form-A"	"BA1B-250A-D2O-Acet"	"BA1B-250A-D2O-Bic"	"BA1B-250A-D2O-Form"	"BA1B-250A-D2O"	"BA1B-250A-H2O"	"BA1B-250B-D2O-Acet"	"BA1B-250B-D2O-Bic"	"BA1B-250B-D2O-Form"	"BA1B-250B-D2O"	"BA1B-250B-H2O"	"BA1D-120A-D2O-Bic"	"BA1D-120A-D2O-Form"	"BA1D-120A-D2O"	"BA1D-120A-H2O"	"BA1D-120B-D2O-Bic"	"BA1D-120B-D2O-Form"	"BA1D-120B-D2O"	"BA1D-120B-H2O"	"BA3A-150-ENV"	"BA3A-20-ENV"	"BA3A-270-ENV"	"BA4A-150-ac-A"	"BA4A-150-bic-A"	"BA4A-150-ENV"	"BA4A-150-form-A"	"BA4A-20-ac-A"	"BA4A-20-bic-A"	"BA4A-20-ENV"	"BA4A-20-form-A"	"BA4A-270-ac-A"	"BA4A-270-bic-A"	"BA4A-270-ENV"	"BA4A-270-form-A"	"BA4A-270A-D2O-Acet"	"BA4A-270A-D2O-Bic"	"BA4A-270A-D2O-Form"	"BA4A-270A-D2O"	"BA4A-270A-H2O"	"BA4A-270B-D2O-Acet"	"BA4A-270B-D2O-Bic"	"BA4A-270B-D2O-Form"	"BA4A-270B-D2O"	"BA4A-270B-H2O"	"KIT-BLANK_BOX2-2"	"KIT-BLANK-BOX1"	"KIT-BLANK-BOX2-1"	"KIT-BLANK-BOX2-3"	"KIT-BLANK-BOX3-1"	"NTC1"	"NTC2"	"OM23-Filter-Blank"	"SK-Filter-Ctrl-Blank1"	"SK-Filter-Ctrl-Blank2"	"TAC-Inc-Filter-Blank-A"	"taxonomy"
"ASV_344"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	8	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;ASV_344"
"ASV_345"	0	8	8	2	0	0	0	0	13	1	6	0	1	9	0	0	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter;ASV_345"
"ASV_346"	0	4	10	0	0	0	6	0	2	0	32	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;NA;NA;NA;ASV_346"
"ASV_347"	0	1	1	1	0	1	0	3	1	1	0	4	0	1	2	1	0	0	2	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0	2	0	0	2	3	0	0	3	0	1	3	0	3	1	7	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;ASV_347"
"ASV_348"	0	0	31	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;ASV_348"
"ASV_349"	0	0	2	0	0	0	3	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	15	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;Candidatus Dichloromethanomonas;ASV_349"
"ASV_35"	1	0	247	0	1	0	3	1	0	0	13	0	0	0	4	34	0	5	3	91	4	101	2	0	3	2	1	4	3	1	2	1	1	45	18	1244	10	18	12	566	31	65	23	540	47	34	9	8	40	7	6	3	12	30	45	0	0	0	0	0	0	0	0	0	0	28	"Bacteria;Firmicutes;Desulfotomaculia;Ammonifexales;Desulforudaceae;Candidatus Desulforudis;ASV_35"
"ASV_350"	0	0	0	0	0	0	0	0	1	0	6	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	7	8	3	1	0	8	0	0	2	8	1	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;ASV_350"
"ASV_351"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	14	2	0	0	0	0	0	0	9	0	7	7	1	1	3	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;B1-7BS;NA;ASV_351"
"ASV_352"	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	1	20	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunisphaera;ASV_352"
"ASV_353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	22	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Desulfitispora;ASV_353"
"ASV_354"	1	1	17	0	0	0	1	0	0	0	3	0	0	0	1	1	0	4	2	2	0	0	1	2	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	5	1	0	0	2	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;ASV_354"
"ASV_355"	0	0	6	0	0	0	2	15	2	0	1	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;NA;NA;NA;NA;ASV_355"
"ASV_356"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	53	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus;ASV_356"
"ASV_357"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA;ASV_357"
"ASV_358"	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	6	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;ASV_358"
"ASV_359"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;ASV_359"
"ASV_36"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	136	166	130	68	5	79	173	270	45	32	45	13	3	305	0	21	2	512	0	1	0	175	5	98	83	28	380	343	3	25	3	51	137	0	0	0	0	1	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;ASV_36"
"ASV_360"	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	15	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Salisediminibacteriaceae;Salipaludibacillus;ASV_360"
"ASV_361"	0	0	11	0	0	0	22	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;Melioribacter;ASV_361"
"ASV_362"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	47	0	0	1	0	1	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;ASV_362"
"ASV_363"	0	0	15	0	0	0	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;NA;ASV_363"
"ASV_364"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	50	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;NA;ASV_364"
"ASV_365"	3	0	1	0	1	0	2	0	0	0	1	1	1	0	0	4	0	0	0	0	1	2	1	0	1	2	0	0	2	1	2	0	0	2	0	1	2	2	0	1	2	1	1	2	0	1	0	2	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_365"
"ASV_366"	1	1	31	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Nitrospirota;Thermodesulfovibrionia;NA;NA;NA;ASV_366"
"ASV_367"	1	1	0	1	2	0	1	1	1	1	0	0	1	4	1	1	1	1	0	0	0	2	3	2	1	0	0	0	1	2	0	1	0	0	0	1	0	3	4	1	1	0	1	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	"Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;ASV_367"
"ASV_368"	0	0	11	0	0	0	5	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_368"
"ASV_369"	2	8	9	11	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA;ASV_369"
"ASV_37"	23	38	9	46	32	42	14	52	54	95	25	61	47	53	72	49	67	59	65	51	57	49	40	59	60	70	58	50	53	65	29	21	33	37	39	19	51	56	76	18	43	70	49	14	67	69	69	40	57	51	38	56	50	43	69	0	0	2	0	0	0	0	0	0	0	73	"Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;ASV_37"
"ASV_370"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_370"
"ASV_371"	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	8	8	0	0	16	0	0	0	4	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;NA;ASV_371"
"ASV_372"	1	0	2	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	22	0	2	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;ASV_372"
"ASV_373"	0	1	14	0	0	0	11	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;ASV_373"
"ASV_374"	0	0	23	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Aenigmarchaeota;Aenigmarchaeia;Aenigmarchaeales;NA;NA;ASV_374"
"ASV_375"	0	0	16	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;SR-FBR-L83;NA;ASV_375"
"ASV_376"	0	0	3	1	0	0	15	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	4	0	0	5	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Hoyosella;ASV_376"
"ASV_377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	2	0	0	0	0	12	19	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Desertibacter;ASV_377"
"ASV_378"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_378"
"ASV_379"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3	1	1	1	0	1	0	0	1	2	0	1	1	0	1	5	2	0	0	1	1	0	2	1	1	2	0	1	0	1	0	1	2	3	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA;ASV_379"
"ASV_38"	83	170	128	295	1	1	119	23	223	233	89	6	67	280	108	27	115	156	78	111	12	17	82	25	54	14	13	36	31	37	0	0	0	0	7	5	7	11	0	0	1	1	0	7	7	0	1	0	3	1	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;ASV_38"
"ASV_380"	4	2	31	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Nitrospirota;Thermodesulfovibrionia;NA;NA;NA;ASV_380"
"ASV_381"	2	1	0	4	0	0	0	0	10	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;ASV_381"
"ASV_382"	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	4	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	24	0	0	0	0	0	0	1	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia;ASV_382"
"ASV_383"	2	13	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	6	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;NA;NA;ASV_383"
"ASV_384"	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	1	1	1	0	0	0	0	2	0	1	4	3	2	1	1	5	0	0	0	2	1	0	1	1	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	1	0	0	1	1	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;ASV_384"
"ASV_385"	0	0	9	0	0	0	24	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;ASV_385"
"ASV_386"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	10	0	0	3	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;ASV_386"
"ASV_387"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;NA;NA;NA;NA;ASV_387"
"ASV_388"	0	1	7	0	0	0	0	0	0	0	15	0	0	0	1	9	0	0	3	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA;ASV_388"
"ASV_389"	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	19	0	0	0	3	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;ASV_389"
"ASV_39"	0	0	13	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	486	1295	705	0	0	54	1	0	0	4	0	0	0	23	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;D8A-2;NA;NA;NA;ASV_39"
"ASV_390"	0	0	4	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;ASV_390"
"ASV_391"	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	2	0	3	0	2	0	1	2	2	0	0	0	1	3	0	2	1	1	1	0	0	0	0	0	0	1	2	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	"Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_391"
"ASV_392"	0	0	15	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;ASV_392"
"ASV_393"	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Salinarimonas;ASV_393"
"ASV_394"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Salisediminibacteriaceae;Alkalicoccus;ASV_394"
"ASV_395"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;NA;ASV_395"
"ASV_396"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;ASV_396"
"ASV_397"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	20	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;WPS-2;NA;NA;NA;NA;ASV_397"
"ASV_398"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;ASV_398"
"ASV_399"	0	1	2	0	1	0	0	3	2	1	3	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	4	2	0	0	1	0	0	4	0	0	0	0	2	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;ASV_399"
"ASV_4"	89	53	27	3	1	0	4	3133	11	59	6	4088	4261	5546	6430	236	327	2	4417	1228	966	1152	389	351	903	284	1615	113	453	2823	36	111	30	3314	3816	5287	1149	3217	6072	4468	5556	2715	6163	6272	1536	408	1089	1183	789	8524	270	1928	1607	444	204	1	0	10	0	8	0	0	18	1	0	1135	"Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Meiothermus;ASV_4"
"ASV_40"	103	213	660	204	0	0	33	0	214	170	624	9	13	9	15	10	5	5	19	5	17	7	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Planctomycetota;Brocadiae;Brocadiales;GWA2-50-13;NA;ASV_40"
"ASV_400"	0	0	29	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosotenuis;ASV_400"
"ASV_401"	0	0	10	0	0	0	6	7	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;NA;ASV_401"
"ASV_402"	0	0	10	1	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;ASV_402"
