cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
104.6,9.55,964.30,34.81,-0.50,415.51
105.8,9.56,964.20,34.80,-0.50,416.38
108.6,9.60,963.80,34.80,-0.50,419.84
112.5,9.62,963.50,34.80,-0.51,422.44
109.9,9.64,964.20,34.80,-0.50,416.38
110.4,9.67,964.10,34.80,-0.50,417.24
111.8,9.71,963.40,34.80,-0.51,423.31
120.1,9.56,963.30,34.80,-0.51,424.18
110.5,9.55,963.30,34.79,-0.51,424.18
120.0,9.54,963.50,34.79,-0.51,422.44
115.6,9.55,963.40,34.78,-0.51,423.31
107.1,9.55,963.80,34.78,-0.50,419.84
94.53,9.60,963.80,34.77,-0.50,419.84
87.00,9.46,963.30,34.75,-0.51,424.18
86.00,9.42,963.10,34.74,-0.51,425.91
45.22,9.44,963.30,34.73,-0.51,424.18
39.38,9.47,963.40,34.69,-0.51,423.31
15.84,9.54,963.60,34.62,-0.51,421.58
14.76,9.55,963.10,34.50,-0.51,425.91
15.10,9.58,963.00,34.37,-0.51,426.78
16.96,9.70,963.00,34.22,-0.51,426.78
16.47,9.77,963.00,34.06,-0.51,426.78
16.56,9.72,962.90,33.92,-0.51,427.64
10.74,9.68,963.10,33.77,-0.51,425.91
10.35,9.70,962.80,33.61,-0.51,428.51
5.34,9.70,963.30,33.47,-0.51,424.18
3.79,9.71,963.00,33.34,-0.51,426.78
2.91,9.70,962.70,33.22,-0.51,429.38
2.85,9.68,962.80,33.13,-0.51,428.51
2.81,9.66,963.00,33.05,-0.51,426.78
2.78,9.63,962.80,32.97,-0.51,428.51
2.83,9.60,962.90,32.89,-0.51,427.64
2.72,9.56,962.90,32.82,-0.51,427.64
2.76,9.51,962.90,32.76,-0.51,427.64
2.72,9.34,962.90,32.69,-0.51,427.64
2.64,9.16,962.60,32.64,-0.52,430.24
2.57,9.04,962.70,32.59,-0.51,429.38
2.38,9.03,962.40,32.54,-0.52,431.98
2.10,8.95,962.60,32.48,-0.52,430.24
1.99,8.85,962.20,32.42,-0.52,433.71
2.19,8.71,962.70,32.36,-0.51,429.38
2.14,8.56,962.80,32.29,-0.51,428.51
1.89,8.45,962.60,32.22,-0.52,430.24
2.14,8.33,962.70,32.16,-0.51,429.38
2.23,8.26,962.80,32.09,-0.51,428.51
1.97,8.03,962.70,32.03,-0.51,429.38
2.21,6.65,962.20,31.97,-0.52,433.71
1.76,-0.60,962.20,31.91,-0.52,433.71
1.59,-0.61,962.20,31.86,-0.52,433.71
1.72,7.29,962.30,31.81,-0.52,432.85
1.67,7.63,962.80,31.76,-0.51,428.51
1.65,5.77,962.60,31.71,-0.52,430.24
1.65,4.03,962.30,31.67,-0.52,432.85
1.57,2.88,961.90,31.63,-0.52,436.32
1.61,3.43,961.90,31.60,-0.52,436.32
1.61,4.52,961.80,31.57,-0.52,437.19
1.48,4.43,961.90,31.53,-0.52,436.32
1.36,3.31,962.10,31.50,-0.52,434.58
1.33,2.83,961.90,31.46,-0.52,436.32
1.31,3.15,962.30,31.42,-0.52,432.85
1.25,2.83,961.80,31.38,-0.52,437.19
1.12,2.41,962.00,31.34,-0.52,435.45
1.23,3.12,962.10,31.31,-0.52,434.58
1.10,2.51,962.00,31.27,-0.52,435.45
1.06,1.56,962.00,31.23,-0.52,435.45
1.08,1.65,961.70,31.20,-0.52,438.05
1.04,1.86,961.90,31.16,-0.52,436.32
1.10,2.12,962.10,31.13,-0.52,434.58
1.02,1.42,962.20,31.10,-0.52,433.71
1.02,0.84,961.90,31.08,-0.52,436.32
1.04,2.22,962.20,31.05,-0.52,433.71
1.00,1.90,962.20,31.02,-0.52,433.71
0.97,1.47,961.60,31.00,-0.53,438.92
1.02,0.66,962.00,30.97,-0.52,435.45
1.06,4.00,962.10,30.94,-0.52,434.58
1.02,2.86,961.60,30.91,-0.53,438.92
1.02,2.41,962.00,30.88,-0.52,435.45
0.99,2.70,961.70,30.85,-0.52,438.05
0.97,3.57,961.50,30.81,-0.53,439.79
1.02,3.20,961.60,30.78,-0.53,438.92
0.80,2.00,961.90,30.75,-0.52,436.32
0.89,4.17,961.70,30.71,-0.52,438.05
0.87,2.14,961.60,30.66,-0.53,438.92
0.85,1.09,961.60,30.62,-0.53,438.92
0.74,0.25,962.10,30.58,-0.52,434.58
0.70,0.66,961.60,30.54,-0.53,438.92
0.66,0.55,961.90,30.50,-0.52,436.32
0.70,0.24,962.10,30.46,-0.52,434.58
0.68,0.89,961.10,30.43,-0.53,443.26
0.72,0.25,961.70,30.39,-0.52,438.05
0.76,0.25,961.70,30.37,-0.52,438.05
0.76,0.64,961.60,30.34,-0.53,438.92
0.78,2.27,961.90,30.31,-0.52,436.32
0.78,1.74,961.70,30.30,-0.52,438.05
0.74,1.69,961.30,30.29,-0.53,441.53
0.80,2.37,961.70,30.28,-0.52,438.05
0.85,2.32,961.90,30.26,-0.52,436.32
0.83,2.43,961.70,30.23,-0.52,438.05
0.85,5.39,961.50,30.21,-0.53,439.79
0.80,4.96,961.90,30.19,-0.52,436.32
0.85,4.95,961.70,30.18,-0.52,438.05
0.78,3.69,962.20,30.17,-0.52,433.71
0.78,3.69,961.50,30.16,-0.53,439.79
0.76,2.78,962.20,30.15,-0.52,433.71
0.80,2.71,961.30,30.14,-0.53,441.53
0.83,2.27,962.20,30.14,-0.52,433.71
0.72,2.06,961.70,30.14,-0.52,438.05
0.76,2.85,961.60,30.13,-0.53,438.92
0.76,2.73,961.50,30.12,-0.53,439.79
0.66,2.14,962.20,30.12,-0.52,433.71
0.70,1.69,961.90,30.11,-0.52,436.32
0.68,1.73,961.90,30.10,-0.52,436.32
0.66,1.10,961.90,30.10,-0.52,436.32
0.61,0.91,962.00,30.09,-0.52,435.45
0.51,1.35,961.50,30.09,-0.53,439.79
0.57,0.52,961.80,30.08,-0.52,437.19
0.59,0.85,962.00,30.07,-0.52,435.45
0.47,0.25,962.00,30.06,-0.52,435.45
0.49,-0.28,962.30,30.05,-0.52,432.85
0.38,-0.60,961.50,30.05,-0.53,439.79
0.36,0.70,961.70,30.04,-0.52,438.05
0.34,-0.60,961.40,30.03,-0.53,440.66
0.36,-0.46,961.90,30.01,-0.52,436.32
0.40,-0.60,961.20,30.00,-0.53,442.40
0.36,-0.60,962.10,29.98,-0.52,434.58
0.38,-0.61,961.70,29.97,-0.52,438.05
0.36,-0.61,961.60,29.96,-0.53,438.92
0.38,-0.61,961.40,29.94,-0.53,440.66
0.44,-0.61,961.30,29.92,-0.53,441.53
0.40,-0.61,961.40,29.91,-0.53,440.66
0.44,-0.61,961.40,29.90,-0.53,440.66
0.40,-0.61,961.40,29.88,-0.53,440.66
0.42,-0.61,961.30,29.87,-0.53,441.53
0.36,-0.61,961.70,29.85,-0.52,438.05
0.42,-0.61,961.30,29.83,-0.53,441.53
0.40,-0.61,961.60,29.81,-0.53,438.92
0.42,-0.61,961.20,29.79,-0.53,442.40
0.32,-0.61,961.60,29.76,-0.53,438.92
0.30,-0.62,961.20,29.73,-0.53,442.40
0.21,-0.60,961.50,29.70,-0.53,439.79
0.21,-0.61,961.30,29.68,-0.53,441.53
0.21,-0.61,961.20,29.64,-0.53,442.40
0.23,-0.61,961.50,29.63,-0.53,439.79
0.25,-0.61,961.30,29.61,-0.53,441.53
0.25,-0.62,961.50,29.60,-0.53,439.79
0.21,-0.61,961.20,29.58,-0.53,442.40
0.23,-0.61,961.40,29.57,-0.53,440.66
0.23,-0.61,961.40,29.56,-0.53,440.66
0.23,-0.61,961.50,29.54,-0.53,439.79
0.25,-0.61,961.40,29.53,-0.53,440.66
0.25,-0.61,961.50,29.52,-0.53,439.79
0.21,-0.61,961.40,29.51,-0.53,440.66
0.25,-0.61,961.90,29.50,-0.52,436.32
0.25,-0.61,961.50,29.49,-0.53,439.79
0.23,-0.60,961.30,29.48,-0.53,441.53
0.27,-0.60,961.80,29.45,-0.52,437.19
0.23,-0.61,961.70,29.44,-0.52,438.05
0.27,-0.60,961.60,29.43,-0.53,438.92
0.21,-0.61,961.50,29.40,-0.53,439.79
0.19,-0.61,961.20,29.39,-0.53,442.40
0.25,-0.61,961.60,29.37,-0.53,438.92
0.25,-0.60,961.40,29.35,-0.53,440.66
0.21,-0.60,961.10,29.33,-0.53,443.26
0.21,-0.60,961.30,29.31,-0.53,441.53
0.23,-0.61,961.30,29.30,-0.53,441.53
0.19,-0.60,961.40,29.29,-0.53,440.66
0.23,-0.61,961.30,29.28,-0.53,441.53
0.27,-0.61,961.40,29.27,-0.53,440.66
0.25,-0.60,961.20,29.26,-0.53,442.40
0.25,-0.60,961.50,29.26,-0.53,439.79
0.25,-0.60,961.90,29.24,-0.52,436.32
0.21,-0.60,961.50,29.23,-0.53,439.79
0.32,-0.60,961.40,29.21,-0.53,440.66
0.23,-0.60,962.30,29.21,-0.52,432.85
0.25,-0.60,961.70,29.19,-0.52,438.05
0.23,-0.61,961.40,29.18,-0.53,440.66
0.21,-0.60,961.60,29.16,-0.53,438.92
0.21,-0.60,961.30,29.16,-0.53,441.53
0.21,-0.60,961.40,29.16,-0.53,440.66
0.27,-0.60,961.60,29.15,-0.53,438.92
0.23,-0.60,961.90,29.14,-0.52,436.32
0.25,-0.60,961.50,29.13,-0.53,439.79
0.25,-0.60,961.70,29.13,-0.52,438.05
0.25,-0.60,961.60,29.13,-0.53,438.92
0.23,-0.60,961.50,29.13,-0.53,439.79
0.21,-0.60,961.30,29.12,-0.53,441.53
0.23,-0.60,961.50,29.12,-0.53,439.79
0.25,-0.59,961.30,29.11,-0.53,441.53
0.21,-0.60,961.40,29.10,-0.53,440.66
0.21,-0.60,961.60,29.10,-0.53,438.92
0.23,-0.59,961.70,29.09,-0.52,438.05
0.23,-0.60,961.80,29.08,-0.52,437.19
0.25,-0.60,961.20,29.07,-0.53,442.40
0.23,-0.60,961.70,29.07,-0.52,438.05
0.21,-0.60,961.60,29.06,-0.53,438.92
0.21,-0.60,961.70,29.06,-0.52,438.05
0.25,-0.60,961.80,29.05,-0.52,437.19
0.25,-0.60,961.90,29.05,-0.52,436.32
0.23,-0.60,961.80,29.04,-0.52,437.19
0.27,-0.60,961.60,29.03,-0.53,438.92
0.21,-0.59,961.60,29.02,-0.53,438.92
0.23,-0.60,961.80,29.01,-0.52,437.19
0.19,-0.59,961.50,29.01,-0.53,439.79
0.23,-0.60,961.80,29.01,-0.52,437.19
0.19,-0.60,961.60,29.00,-0.53,438.92
0.23,-0.60,961.60,29.00,-0.53,438.92
0.25,-0.60,961.70,28.99,-0.52,438.05
0.25,-0.60,961.60,28.98,-0.53,438.92
0.17,-0.60,961.00,28.98,-0.53,444.13
0.27,-0.60,961.40,28.97,-0.53,440.66
0.23,-0.60,961.90,28.96,-0.52,436.32
0.27,-0.60,961.90,28.96,-0.52,436.32
0.25,-0.60,961.80,28.96,-0.52,437.19
0.23,-0.60,961.80,28.95,-0.52,437.19
0.23,-0.60,961.50,28.95,-0.53,439.79
0.19,-0.60,961.40,28.94,-0.53,440.66
0.21,-0.60,961.50,28.93,-0.53,439.79
0.21,-0.60,961.50,28.93,-0.53,439.79
0.21,-0.59,961.00,28.93,-0.53,444.13
0.23,-0.59,961.60,28.93,-0.53,438.92
0.23,-0.59,961.40,28.92,-0.53,440.66
0.19,-0.60,961.60,28.92,-0.53,438.92
0.21,-0.59,961.40,28.91,-0.53,440.66
0.21,-0.59,961.40,28.90,-0.53,440.66
0.17,-0.60,961.50,28.89,-0.53,439.79
0.19,-0.60,961.70,28.88,-0.52,438.05
0.21,-0.60,961.30,28.87,-0.53,441.53
0.23,-0.60,961.40,28.87,-0.53,440.66
0.21,-0.59,961.20,28.87,-0.53,442.40
0.21,-0.60,961.40,28.87,-0.53,440.66
0.19,-0.59,961.60,28.86,-0.53,438.92
0.17,-0.60,961.30,28.85,-0.53,441.53
0.19,-0.59,961.70,28.84,-0.52,438.05
0.17,-0.60,961.20,28.85,-0.53,442.40
0.17,-0.59,961.70,28.86,-0.52,438.05
0.19,-0.59,961.50,28.86,-0.53,439.79
0.21,-0.61,961.10,28.86,-0.53,443.26
0.19,-0.60,961.20,28.86,-0.53,442.40
0.21,-0.59,961.50,28.87,-0.53,439.79
0.19,-0.59,962.00,28.88,-0.52,435.45
0.23,-0.59,961.10,28.88,-0.53,443.26
0.21,-0.59,961.60,28.89,-0.53,438.92
0.23,-0.59,961.40,28.90,-0.53,440.66
0.19,-0.60,961.60,28.90,-0.53,438.92
0.17,-0.60,961.40,28.90,-0.53,440.66
0.21,-0.59,961.30,28.91,-0.53,441.53
0.21,-0.59,961.60,28.91,-0.53,438.92
0.25,-0.59,961.60,28.91,-0.53,438.92
0.19,-0.59,961.70,28.92,-0.52,438.05
0.27,-0.59,961.60,28.92,-0.53,438.92
0.21,-0.59,961.60,28.92,-0.53,438.92
0.23,-0.59,961.50,28.93,-0.53,439.79
0.21,-0.59,961.30,28.92,-0.53,441.53
0.32,-0.60,961.50,28.93,-0.53,439.79
0.19,-0.59,961.80,28.92,-0.52,437.19
0.17,-0.59,961.40,28.92,-0.53,440.66
0.21,-0.60,961.70,28.92,-0.52,438.05
0.21,-0.59,961.70,28.92,-0.52,438.05
0.23,-0.59,961.70,28.92,-0.52,438.05
0.19,-0.59,961.40,28.93,-0.53,440.66
0.25,-0.59,961.10,28.93,-0.53,443.26
0.23,-0.59,961.50,28.93,-0.53,439.79
0.23,-0.60,961.80,28.93,-0.52,437.19
0.23,-0.60,962.00,28.93,-0.52,435.45
0.21,-0.59,961.90,28.93,-0.52,436.32
0.19,-0.60,962.10,28.93,-0.52,434.58
0.23,-0.59,961.70,28.93,-0.52,438.05
0.23,-0.60,961.60,28.93,-0.53,438.92
0.23,-0.59,961.70,28.94,-0.52,438.05
0.21,-0.62,962.10,28.94,-0.52,434.58
0.23,-0.62,962.00,28.94,-0.52,435.45
0.25,-0.62,961.70,28.94,-0.52,438.05
0.21,-0.61,961.70,28.93,-0.52,438.05
0.21,-0.61,961.70,28.93,-0.52,438.05
0.25,-0.61,961.80,28.93,-0.52,437.19
0.23,-0.61,961.70,28.93,-0.52,438.05
0.23,-0.61,961.40,28.91,-0.53,440.66
0.21,-0.61,961.80,28.90,-0.52,437.19
0.21,-0.61,961.60,28.90,-0.53,438.92
0.23,-0.61,961.50,28.89,-0.53,439.79
0.21,-0.60,961.50,28.89,-0.53,439.79
0.23,-0.61,961.40,28.89,-0.53,440.66
0.17,-0.60,961.90,28.90,-0.52,436.32
0.23,-0.60,962.30,28.90,-0.52,432.85
0.19,-0.60,961.40,28.91,-0.53,440.66
0.21,-0.61,961.30,28.92,-0.53,441.53
0.23,-0.60,961.60,28.92,-0.53,438.92
0.21,-0.60,961.50,28.92,-0.53,439.79
0.17,-0.59,961.50,28.93,-0.53,439.79
0.23,-0.59,962.20,28.93,-0.52,433.71
0.19,-0.61,961.70,28.93,-0.52,438.05
0.21,-0.61,962.00,28.93,-0.52,435.45
0.19,-0.61,961.90,28.92,-0.52,436.32
0.19,-0.61,961.50,28.92,-0.53,439.79
0.19,-0.61,961.10,28.91,-0.53,443.26
0.23,-0.61,961.70,28.91,-0.52,438.05
0.17,-0.61,962.10,28.91,-0.52,434.58
0.17,-0.61,961.60,28.91,-0.53,438.92
0.23,-0.61,961.50,28.92,-0.53,439.79
0.23,-0.61,961.50,28.92,-0.53,439.79
0.23,-0.61,961.80,28.92,-0.52,437.19
0.27,-0.61,961.30,28.93,-0.53,441.53
0.23,-0.61,961.90,28.92,-0.52,436.32
0.19,-0.61,961.10,28.92,-0.53,443.26
0.23,-0.61,961.50,28.90,-0.53,439.79
0.19,-0.61,961.10,28.90,-0.53,443.26
0.21,-0.61,961.40,28.90,-0.53,440.66
0.23,-0.61,961.30,28.91,-0.53,441.53
0.21,-0.61,962.00,28.91,-0.52,435.45
0.23,-0.61,961.80,28.92,-0.52,437.19
0.21,-0.61,962.00,28.92,-0.52,435.45
0.19,-0.61,962.10,28.92,-0.52,434.58
0.23,-0.62,962.00,28.91,-0.52,435.45
0.21,-0.61,961.70,28.91,-0.52,438.05
0.23,-0.62,961.60,28.91,-0.53,438.92
0.23,-0.62,961.90,28.91,-0.52,436.32
0.21,-0.61,962.10,28.92,-0.52,434.58
0.21,-0.62,961.80,28.92,-0.52,437.19
0.23,-0.62,962.00,28.91,-0.52,435.45
0.21,-0.61,961.80,28.88,-0.52,437.19
0.17,-0.62,962.10,28.89,-0.52,434.58
0.23,-0.61,961.50,28.90,-0.53,439.79
0.19,-0.62,961.70,28.90,-0.52,438.05
0.23,-0.62,961.60,28.90,-0.53,438.92
0.21,-0.62,961.50,28.91,-0.53,439.79
0.23,-0.62,961.70,28.91,-0.52,438.05
0.19,-0.62,961.70,28.91,-0.52,438.05
0.17,-0.62,961.50,28.91,-0.53,439.79
0.21,-0.62,961.90,28.92,-0.52,436.32
0.21,-0.62,961.40,28.92,-0.53,440.66
0.21,-0.62,961.80,28.93,-0.52,437.19
0.21,-0.62,962.00,28.94,-0.52,435.45
0.21,-0.61,961.90,28.94,-0.52,436.32
0.21,-0.61,961.70,28.94,-0.52,438.05
0.19,-0.61,961.50,28.95,-0.53,439.79
0.23,-0.61,962.10,28.95,-0.52,434.58
0.21,-0.61,962.30,28.96,-0.52,432.85
0.21,-0.60,961.40,28.97,-0.53,440.66
0.23,-0.60,961.70,28.98,-0.52,438.05
0.21,-0.62,961.90,28.98,-0.52,436.32
0.21,-0.61,962.00,28.99,-0.52,435.45
0.21,-0.62,961.80,29.00,-0.52,437.19
0.17,-0.61,961.80,29.01,-0.52,437.19
0.17,-0.62,961.60,29.01,-0.53,438.92
0.21,-0.61,962.10,29.01,-0.52,434.58
0.15,-0.61,962.00,29.01,-0.52,435.45
0.19,-0.62,961.80,29.01,-0.52,437.19
0.21,-0.62,962.00,29.01,-0.52,435.45
0.17,-0.62,961.40,29.01,-0.53,440.66
0.17,-0.62,961.80,29.02,-0.52,437.19
0.19,-0.61,961.50,29.02,-0.53,439.79
0.21,-0.62,961.50,29.01,-0.53,439.79
0.21,-0.62,961.80,29.00,-0.52,437.19
0.21,-0.61,961.70,29.00,-0.52,438.05
0.17,-0.63,961.80,28.99,-0.52,437.19
0.21,-0.62,961.40,28.99,-0.53,440.66
0.23,-0.63,961.70,28.98,-0.52,438.05
0.19,-0.62,961.80,28.98,-0.52,437.19
0.23,-0.62,962.10,28.98,-0.52,434.58
0.17,-0.62,962.20,28.97,-0.52,433.71
0.17,-0.63,962.00,28.97,-0.52,435.45
0.19,-0.61,961.60,28.97,-0.53,438.92
0.17,-0.62,961.80,28.97,-0.52,437.19
0.19,-0.62,962.00,28.97,-0.52,435.45
0.21,-0.62,961.60,28.97,-0.53,438.92
0.21,-0.62,961.90,28.97,-0.52,436.32
0.19,-0.62,962.30,28.97,-0.52,432.85
0.21,-0.62,961.70,28.98,-0.52,438.05
0.21,-0.62,962.10,28.99,-0.52,434.58
0.23,-0.62,962.30,29.00,-0.52,432.85
0.23,-0.62,962.00,29.00,-0.52,435.45
0.19,-0.62,961.90,29.00,-0.52,436.32
0.21,-0.62,961.60,29.00,-0.53,438.92
0.21,-0.62,961.80,29.01,-0.52,437.19
0.21,-0.63,962.00,29.01,-0.52,435.45
0.21,-0.62,962.20,29.02,-0.52,433.71
0.21,-0.61,961.50,29.02,-0.53,439.79
0.23,-0.62,962.10,29.03,-0.52,434.58
0.21,-0.61,962.00,29.03,-0.52,435.45
0.23,-0.62,961.90,29.04,-0.52,436.32
0.17,-0.62,961.80,29.05,-0.52,437.19
0.21,-0.62,961.80,29.06,-0.52,437.19
0.19,-0.62,961.90,29.06,-0.52,436.32
0.19,-0.62,961.60,29.07,-0.53,438.92
0.19,-0.61,961.90,29.08,-0.52,436.32
0.19,-0.61,961.90,29.09,-0.52,436.32
0.21,-0.61,961.60,29.09,-0.53,438.92
0.19,-0.61,961.50,29.10,-0.53,439.79
0.21,-0.61,961.40,29.11,-0.53,440.66
0.17,-0.61,961.60,29.11,-0.53,438.92
0.25,-0.62,961.40,29.11,-0.53,440.66
0.21,-0.61,961.20,29.12,-0.53,442.40
0.19,-0.61,962.00,29.13,-0.52,435.45
0.15,-0.61,961.80,29.13,-0.52,437.19
0.21,-0.62,961.80,29.15,-0.52,437.19
0.19,-0.62,962.40,29.16,-0.52,431.98
0.23,-0.61,961.80,29.17,-0.52,437.19
0.19,-0.62,961.90,29.18,-0.52,436.32
0.21,-0.62,962.20,29.17,-0.52,433.71
0.21,-0.61,961.90,29.18,-0.52,436.32
0.19,-0.61,962.00,29.18,-0.52,435.45
0.23,-0.61,961.60,29.18,-0.53,438.92
0.21,-0.62,961.50,29.17,-0.53,439.79
0.21,-0.62,961.80,29.17,-0.52,437.19
0.23,-0.62,962.10,29.17,-0.52,434.58
0.21,-0.61,961.60,29.18,-0.53,438.92
0.19,-0.61,961.50,29.18,-0.53,439.79
0.19,-0.62,962.20,29.17,-0.52,433.71
0.21,-0.61,962.20,29.17,-0.52,433.71
0.19,-0.61,961.30,29.16,-0.53,441.53
0.21,-0.62,962.00,29.16,-0.52,435.45
0.19,-0.61,962.10,29.17,-0.52,434.58
0.23,-0.61,961.40,29.17,-0.53,440.66
0.19,-0.62,962.00,29.17,-0.52,435.45
0.21,-0.61,961.70,29.18,-0.52,438.05
0.21,-0.61,962.20,29.18,-0.52,433.71
0.19,-0.61,961.80,29.18,-0.52,437.19
0.19,-0.61,961.70,29.19,-0.52,438.05
0.19,-0.61,962.00,29.19,-0.52,435.45
0.17,-0.61,962.30,29.20,-0.52,432.85
0.15,-0.61,962.00,29.21,-0.52,435.45
0.23,-0.61,962.50,29.22,-0.52,431.11
0.21,-0.61,961.80,29.22,-0.52,437.19
0.19,-0.62,961.70,29.23,-0.52,438.05
0.19,-0.62,962.10,29.24,-0.52,434.58
0.19,-0.61,962.00,29.24,-0.52,435.45
0.21,-0.50,962.50,29.24,-0.52,431.11
0.19,0.11,962.10,29.24,-0.52,434.58
0.21,0.42,962.30,29.24,-0.52,432.85
0.21,1.85,962.30,29.24,-0.52,432.85
0.17,2.12,962.00,29.23,-0.52,435.45
0.19,2.38,961.80,29.22,-0.52,437.19
0.17,2.64,962.10,29.21,-0.52,434.58
0.17,2.90,962.00,29.20,-0.52,435.45
0.19,3.10,961.70,29.19,-0.52,438.05
0.15,3.33,962.10,29.19,-0.52,434.58
0.19,3.54,962.30,29.18,-0.52,432.85
0.19,3.72,961.90,29.18,-0.52,436.32
0.21,3.92,961.80,29.18,-0.52,437.19
0.17,4.06,961.70,29.16,-0.52,438.05
0.17,4.26,962.10,29.15,-0.52,434.58
0.21,5.45,962.00,29.15,-0.52,435.45
0.21,8.55,962.20,29.15,-0.52,433.71
0.17,9.80,962.30,29.16,-0.52,432.85
0.15,9.87,961.90,29.16,-0.52,436.32
0.19,9.79,961.90,29.16,-0.52,436.32
0.19,9.61,961.50,29.16,-0.53,439.79
0.19,9.43,962.00,29.16,-0.52,435.45
0.21,9.26,962.20,29.16,-0.52,433.71
0.21,9.09,961.80,29.17,-0.52,437.19
0.19,8.94,961.90,29.17,-0.52,436.32
0.19,8.80,961.90,29.16,-0.52,436.32
0.23,8.67,961.90,29.18,-0.52,436.32
0.17,8.55,961.90,29.18,-0.52,436.32
0.19,8.41,962.20,29.19,-0.52,433.71
0.19,8.32,962.30,29.19,-0.52,432.85
0.21,8.23,962.10,29.19,-0.52,434.58
0.21,8.13,961.70,29.20,-0.52,438.05
0.19,8.07,962.00,29.21,-0.52,435.45
0.19,7.98,962.20,29.21,-0.52,433.71
0.19,7.90,961.90,29.21,-0.52,436.32
0.19,7.83,962.30,29.21,-0.52,432.85
0.19,7.77,961.40,29.22,-0.53,440.66
0.23,7.72,961.90,29.23,-0.52,436.32
0.19,7.69,961.90,29.23,-0.52,436.32
0.21,7.63,962.10,29.24,-0.52,434.58
0.21,7.60,962.00,29.25,-0.52,435.45
0.21,7.55,962.10,29.26,-0.52,434.58
0.17,7.52,961.80,29.27,-0.52,437.19
0.21,7.47,962.00,29.29,-0.52,435.45
0.19,7.46,961.80,29.32,-0.52,437.19
0.17,7.41,962.40,29.33,-0.52,431.98
0.17,7.39,961.90,29.34,-0.52,436.32
0.19,7.36,962.20,29.35,-0.52,433.71
0.17,7.32,961.90,29.35,-0.52,436.32
0.19,7.30,961.90,29.36,-0.52,436.32
0.13,7.28,962.10,29.37,-0.52,434.58
0.19,7.25,961.80,29.38,-0.52,437.19
0.17,7.22,962.10,29.39,-0.52,434.58
0.19,7.20,962.10,29.42,-0.52,434.58
0.21,7.19,962.50,29.43,-0.52,431.11
0.21,7.18,962.00,29.43,-0.52,435.45
0.19,7.17,962.10,29.43,-0.52,434.58
0.21,7.16,962.10,29.43,-0.52,434.58
0.15,7.17,961.90,29.44,-0.52,436.32
0.15,7.16,962.10,29.45,-0.52,434.58
0.23,7.14,962.00,29.46,-0.52,435.45
0.19,7.14,962.40,29.47,-0.52,431.98
0.19,7.13,962.20,29.47,-0.52,433.71
0.21,7.12,962.00,29.49,-0.52,435.45
0.21,7.12,962.20,29.50,-0.52,433.71
0.21,7.11,962.00,29.50,-0.52,435.45
0.19,7.11,962.30,29.51,-0.52,432.85
0.17,7.09,962.20,29.53,-0.52,433.71
0.25,7.08,962.40,29.55,-0.52,431.98
0.19,7.06,962.00,29.55,-0.52,435.45
0.17,7.07,962.50,29.56,-0.52,431.11
0.15,7.07,961.90,29.56,-0.52,436.32
0.19,7.07,962.40,29.56,-0.52,431.98
0.19,7.07,962.00,29.56,-0.52,435.45
0.17,7.07,962.00,29.57,-0.52,435.45
0.23,7.06,962.10,29.60,-0.52,434.58
0.17,7.06,961.90,29.62,-0.52,436.32
0.21,7.06,961.90,29.63,-0.52,436.32
0.17,7.06,962.40,29.64,-0.52,431.98
0.21,7.06,962.20,29.65,-0.52,433.71
0.19,7.06,962.10,29.65,-0.52,434.58
0.19,7.06,962.20,29.65,-0.52,433.71
0.19,7.06,961.80,29.66,-0.52,437.19
0.19,7.07,962.20,29.67,-0.52,433.71
0.25,7.07,961.90,29.68,-0.52,436.32
0.17,7.08,962.30,29.68,-0.52,432.85
0.21,7.08,962.30,29.68,-0.52,432.85
0.21,7.08,961.80,29.68,-0.52,437.19
0.21,7.08,962.60,29.68,-0.52,430.24
0.17,7.08,962.20,29.69,-0.52,433.71
0.19,7.09,962.00,29.69,-0.52,435.45
0.21,7.10,962.40,29.70,-0.52,431.98
0.21,7.09,962.10,29.71,-0.52,434.58
0.15,7.10,961.90,29.71,-0.52,436.32
0.19,7.11,962.30,29.72,-0.52,432.85
0.19,7.11,962.30,29.72,-0.52,432.85
0.19,7.11,962.30,29.73,-0.52,432.85
0.15,7.12,961.90,29.74,-0.52,436.32
0.19,7.12,962.30,29.76,-0.52,432.85
0.17,7.12,962.40,29.77,-0.52,431.98
0.21,7.13,961.80,29.76,-0.52,437.19
0.17,7.13,962.40,29.75,-0.52,431.98
0.21,7.14,962.40,29.74,-0.52,431.98
0.21,7.15,962.00,29.75,-0.52,435.45
0.17,7.15,962.30,29.74,-0.52,432.85
0.15,7.15,962.30,29.74,-0.52,432.85
0.17,7.15,962.10,29.76,-0.52,434.58
0.19,7.16,962.20,29.76,-0.52,433.71
0.21,7.16,962.30,29.75,-0.52,432.85
0.19,7.15,962.00,29.76,-0.52,435.45
0.19,7.17,962.30,29.76,-0.52,432.85
0.21,7.19,962.20,29.77,-0.52,433.71
0.21,7.19,962.10,29.79,-0.52,434.58
0.17,7.18,962.20,29.80,-0.52,433.71
0.17,7.19,962.20,29.81,-0.52,433.71
0.21,7.19,962.20,29.83,-0.52,433.71
0.19,7.18,962.00,29.84,-0.52,435.45
0.13,7.18,962.20,29.85,-0.52,433.71
0.17,7.18,962.60,29.86,-0.52,430.24
0.19,7.18,962.20,29.88,-0.52,433.71
